batter,pressure_balls,pressure_exposure,total_runs,weighted_runs,total_boundaries,weighted_boundaries,dismissals,weighted_dismissals,pressure_avg_score_per_ball,pressure_adjusted_sr_raw,pressure_boundary_rate_raw,pressure_dismissal_rate_raw,reliability_raw,pressure_adjusted_sr_reliable,pressure_adjusted_sr_reliable_norm,pressure_exposure_norm,pressure_boundary_rate_raw_norm,reliability_raw_norm,pressure_dismissal_rate_norm_temp,pressure_dismissal_rate_norm,batter_clutch_index,death_strike_rate,middle_strike_rate,pp_strike_rate,death_specialist_score,high_rrr_specialist_score,collapse_specialist_score,stabilizer_score,accelerator_score,reliability_label,risk_score_raw,reward_score_raw,risk_score_norm,reward_score_norm,risk_reward_profile,batter_role,strength_tags,weakness_tags,best_phase,death_finish_fit,high_pressure_chase_fit,collapse_situation_fit,controlled_chase_fit,comfortable_chase_fit,neutral_situation_fit
GD Phillips,33,98.9,55,201.3,8,30.4,3,9.4,2.996969696969697,203.53892821031346,0.307381193124368,0.09504550050556117,33,139.49085305104194,0.5859506011212395,0.02211647650462337,0.6417746729172412,0.0010993037742762918,0.27155857287303187,0.7284414271269681,0.408078774965845,300.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.09504550050556117,95.98975955559987,0.27155857287303187,0.593678184053001,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Death,0.10218458930760269,0.10218458930760269,0.08178065055931044,0.10223955449631651,0.143047431992901,0.16345137074119326
GH Vihari,200,218.8,179,150.9,15,11.2,11,33.4,1.094,68.96709323583181,0.05118829981718464,0.15265082266910418,200,74.61749927785,0.09837653859825701,0.0545341480560212,0.10687496537587947,0.062293880542323196,0.4361452076260119,0.5638547923739881,0.13201825117563626,100.0,87.2,88.37209302325581,0.0,0.0,0.14274341403887966,0.18290178721942765,0.0,High Reliability,0.15265082266910418,46.81803155939738,0.4361452076260119,0.0931552572308103,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Death,0.042348644875257545,0.042348644875257545,0.13857054473688452,0.13802764723694932,0.05866516401993733,0.06526607657871915
GJ Bailey,241,412.5,246,471.3,27,51.300000000000004,12,32.4,1.7116182572614107,114.25454545454545,0.12436363636363637,0.07854545454545454,241,111.32749699945565,0.37428092280675707,0.10690531552479317,0.2596561983471075,0.07731769879076585,0.22441558441558437,0.7755844155844156,0.29919795835678403,168.85245901639345,86.17021276595744,72.09302325581395,0.0,0.0,0.3215697447592101,0.39094822237746385,0.0,High Reliability,0.07854545454545454,71.77104365421883,0.22441558441558437,0.34715395029472124,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Death,0.08639714440781088,0.08639714440781088,0.29780219998802165,0.2914088561313035,0.12018282518302759,0.13514272310086678
GJ Maxwell,743,941.2,1134,1264.3,166,187.0,44,86.7,1.266756393001346,134.3285167870803,0.19868253293667656,0.09211644708882277,743,131.98870636203884,0.5295660930597472,0.2498512950846266,0.41482504604051573,0.26126786368633204,0.2631898488252079,0.7368101511747921,0.4368916478173306,206.06060606060606,155.01066098081026,130.28846153846155,0.0,0.3869759404652835,0.29349098946042085,0.28039471341549377,0.36043721346823465,High Reliability,0.09211644708882277,87.14052513469036,0.2631898488252079,0.5036011236570073,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in Collapse, Poor Stabilizer",Death,0.20247867352751764,0.37529091038704276,0.3140635832544577,0.318312832279106,0.29527495284039074,0.30440541995725534
Gurkeerat Singh,217,410.9,244,436.0,31,51.8,11,39.6,1.8935483870967742,106.1085422243855,0.1260647359454855,0.09637381357994647,217,104.44385705987936,0.3225449773827114,0.10647271940734332,0.2632078880801198,0.06852326859655551,0.2753537530855613,0.7246462469144387,0.27253683302749837,159.64912280701756,100.0,80.55555555555556,0.0,0.1140179369277046,0.35180206819599485,0.41016588271194465,0.05872419458994182,High Reliability,0.09637381357994647,67.70890367374703,0.2753537530855613,0.30580510462584004,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Death,0.0872213277348492,0.13576471223542813,0.3080481548513671,0.2957573345645653,0.12377359392642098,0.14552297431585137
H Klaasen,237,538.0,363,772.4,43,85.8,12,33.0,2.270042194092827,143.56877323420073,0.15947955390334573,0.06133828996282528,237,135.4939213547098,0.5559105290198206,0.14083707348726543,0.33297397769516734,0.07585196042506412,0.17525225703664363,0.8247477429633564,0.3943302913197517,175.47169811320757,146.875,145.83333333333331,0.0,0.4550978757518034,0.4403803540422784,0.4684961748680244,0.4203499051841748,High Reliability,0.06133828996282528,87.67553496895971,0.17525225703664363,0.5090470312758697,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,Weak at Death,Death,0.17301285267132377,0.3760694982312539,0.38352003766162746,0.365802696927215,0.2582734703429696,0.2639220837632742
HC Brook,60,91.6,42,50.800000000000004,6,7.4,5,7.9,1.5266666666666666,55.4585152838428,0.08078602620087337,0.08624454148471616,60,74.44060990297007,0.09704707640598476,0.020142756718758446,0.16867143046182353,0.010993037742762916,0.24641297567061757,0.7535870243293824,0.1451557545697718,,,70.0,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.08624454148471616,47.895806989816975,0.24641297567061757,0.10412601898505092,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Powerplay,0.03793789430385739,0.03793789430385739,0.0306801065753688,0.038487546190995536,0.05300312164797272,0.06026090937646131
HH Gibbs,416,298.8,414,246.5,52,35.0,16,18.5,0.7182692307692308,82.4966532797858,0.11713520749665328,0.06191432396251673,416,84.07631746070179,0.16946696540435657,0.0761639539285135,0.2445641150460428,0.1414437522902162,0.1768980684643335,0.8231019315356665,0.22323095020145084,166.66666666666669,93.10344827586206,100.0,0.0,0.0,0.0,0.0,0.0,High Reliability,0.06191432396251673,55.131198776287206,0.1768980684643335,0.17777564695722642,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Death,0.07702430039389514,0.07702430039389514,0.0658627528838226,0.08409648800840595,0.10641958302855103,0.11758113053862358
HH Pandya,762,1454.5,1044,1915.7,140,253.9,40,111.6,1.9087926509186353,131.70849089034033,0.17456170505328292,0.07672739773117909,762,129.58476136790082,0.5114985636551241,0.38863353701400527,0.3644636811567029,0.2682301209234152,0.21922113637479737,0.7807788636252027,0.4553080895393887,150.0,142.54385964912282,83.6734693877551,0.4394324993044022,0.44183669015447197,0.4316557279916975,0.4878131821454845,0.44159140237578526,High Reliability,0.07672739773117909,84.73332502287181,0.21922113637479737,0.47909804242489823,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.4180448755667082,0.4191144970603053,0.4259117227794401,0.42453880591878934,0.41128820597829585,0.4120230978922134
HM Amla,132,65.0,151,57.7,18,7.6,6,5.2,0.49242424242424243,88.76923076923077,0.11692307692307692,0.08,132,91.09062985623407,0.2221850166777941,0.01295084626615476,0.24412121212121218,0.037376328325393914,0.22857142857142854,0.7714285714285715,0.21083166413419668,,116.12903225806453,113.86138613861385,0.0,0.0,0.0,0.0,0.0,Medium Reliability,0.08,59.331300990663514,0.22857142857142854,0.22052882116852007,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Middle,0.058314365282358255,0.058314365282358255,0.047772782075648425,0.060183181698627956,0.08126634811204761,0.09180793131875746
HV Patel,107,440.4,123,511.5,17,71.5,13,59.0,4.115887850467289,116.14441416893733,0.16235240690281563,0.13396911898274297,107,110.11725151829575,0.3651849801495878,0.11444871032282485,0.33897214653345453,0.02821546353975815,0.38276891137926555,0.6172310886207344,0.28576498449745547,137.14285714285714,72.97297297297297,,0.0,0.305099073429547,0.379107754901493,0.42601690946230847,0.3303663378200494,Medium Reliability,0.13396911898274297,72.56444718709007,0.38276891137926555,0.35523006790552497,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,Weak at Death,Powerplay,0.125228516328335,0.26378646259115623,0.31953264575662915,0.3020118081244221,0.18825242173707338,0.18096890119284323
Harbhajan Singh,323,1096.0,386,1273.8,53,167.3,31,128.8,3.393188854489164,116.22262773722628,0.15264598540145988,0.11751824817518249,323,113.67524110300329,0.3919260585019635,0.2917049694478992,0.31870631497456325,0.10736533528765115,0.3357664233576642,0.6642335766423357,0.34544552249393096,137.07865168539325,89.47368421052632,113.99999999999999,0.34431145373074734,0.3500489459310795,0.49779805631328305,0.5682167041217046,0.3392258665842124,High Reliability,0.11751824817518249,74.31098407786037,0.3357664233576642,0.3730082057094027,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.3082902150830985,0.31033093260590466,0.4263673033476732,0.4062699053862662,0.29604775732260863,0.298523355987468
Harpreet Brar,62,195.8,64,197.3,7,19.3,5,19.6,3.1580645161290324,100.76608784473953,0.09856996935648621,0.10010214504596528,62,99.18262159526775,0.28300267225788023,0.04831557886767966,0.20580214814126974,0.01172590692561378,0.2860061287027579,0.7139938712972421,0.22689278006644475,100.0,108.0,,0.0,0.0,0.2963130895823771,0.39679144124527016,0.0,Low Reliability,0.10010214504596528,63.452371731420094,0.2860061287027579,0.26247752772941374,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Accelerator, Low Sample Confidence",Powerplay,0.05848208105545326,0.05848208105545326,0.2648605381963994,0.2572079987540539,0.08175765440837841,0.09310229341170066
Harpreet Singh,53,80.4,55,72.4,7,7.5,3,7.0,1.5169811320754718,90.04975124378109,0.09328358208955223,0.08706467661691542,53,93.53002901181104,0.24051901187338853,0.01711458389660953,0.19476481230212575,0.008427995602784904,0.2487562189054726,0.7512437810945274,0.20523382082386668,100.0,123.07692307692308,97.05882352941177,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.08706467661691542,59.84936069066871,0.2487562189054726,0.2258021920237248,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Middle,0.052572654546384406,0.052572654546384406,0.042310963505191077,0.052994054326523654,0.07351743640891031,0.08377912745010366
I Sharma,41,198.3,25,119.2,2,9.8,3,12.299999999999999,4.836585365853659,60.11094301563288,0.04942007060010086,0.06202723146747351,41,80.50005314216578,0.14258853811445826,0.04899151030119505,0.10318311710142274,0.004030780505679737,0.17722066133563857,0.8227793386643614,0.16519373581352384,48.57142857142857,133.33333333333331,,0.0,0.0,0.19081856516576867,0.3539820492256537,0.0,Low Reliability,0.06202723146747351,50.2768347093035,0.17722066133563857,0.12836268935576073,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Accelerator, Low Sample Confidence",Powerplay,0.04190305102923292,0.04190305102923292,0.19846630261127762,0.20416202031664943,0.05862396363586929,0.06688365042654548
IK Pathan,479,1131.1000000000001,577,1487.1000000000001,66,183.70000000000002,27,83.7,2.3613778705636745,131.47378657943594,0.16240827513040404,0.07399876226681991,479,128.2361057539621,0.5013623604470782,0.30119504677445524,0.33908879262075275,0.16452913155001833,0.21142503504805685,0.7885749649519431,0.4151841386545323,161.71428571428572,100.72727272727273,58.620689655172406,0.4952189319677531,0.46280726427054597,0.5241885136574554,0.5743410140283327,0.4405020496185635,High Reliability,0.07399876226681991,83.43799445759342,0.21142503504805685,0.46591276966439127,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.4173992312244092,0.40169872002806695,0.4609768564334746,0.4425589186150442,0.38738957363728144,0.39058472101947644
Iqbal Abdulla,72,283.7,79,307.1,10,42.6,1,5.9,3.9402777777777778,108.24814945364822,0.150158618258724,0.02079661614381389,72,103.72805682753123,0.3171651780206951,0.07208132807008057,0.31351299387957837,0.015390252839868083,0.059418903268039676,0.9405810967319603,0.2846759335034072,130.76923076923077,84.84848484848484,,0.0,0.0,0.3498813163495392,0.4708328399368378,0.0,Low Reliability,0.02079661614381389,68.24317882686769,0.059418903268039676,0.3112435338669068,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator, Low Sample Confidence",Powerplay,0.07347752130183201,0.07347752130183201,0.31690446115068677,0.3090147911916265,0.10271462729416612,0.1169484239693365
Ishan Kishan,1012,1200.9,1402,1474.4,204,210.5,45,72.7,1.1866600790513835,122.77458572737115,0.1752852027645932,0.06053792988591889,1012,121.5714095370958,0.45127194857628194,0.3200670523982047,0.36597425668122646,0.35983876877977283,0.17296551395976822,0.8270344860402318,0.4360975923333268,206.97674418604652,144.53551912568307,130.01658374792703,0.0,0.4637298255355553,0.3624101231660697,0.3526669457569891,0.4296835668411974,High Reliability,0.06053792988591889,79.9542538328412,0.17296551395976822,0.43045149700126645,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,Weak at Death,Death,0.22745274842647722,0.43442885698275924,0.3743261194893065,0.37690760748744645,0.3320228027829183,0.33915275579639637
J Botha,233,254.70000000000002,271,246.8,28,23.5,9,26.7,1.0931330472103005,96.89831173930114,0.0922654102866117,0.10482921083627797,233,96.95499225283852,0.2662602930665573,0.06424052344130213,0.19263899299234993,0.0743862220593624,0.29951203096079415,0.7004879690392058,0.2294548010765608,145.45454545454547,123.07692307692308,79.66101694915254,0.0,0.0,0.10705448477141496,0.1636290179331019,0.0,High Reliability,0.10482921083627797,61.863611763167576,0.29951203096079415,0.2463054137579646,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Death,0.06852163357804456,0.06852163357804456,0.14077794191605797,0.15092199791188135,0.09518642478866875,0.10665916484249681
J Fraser-McGurk,76,68.9,161,178.2,27,33.0,3,2.5,0.9065789473684212,258.63570391872275,0.478955007256894,0.036284470246734396,76,194.58150531840528,1.0,0.01400529930243876,1.0,0.016855991205569805,0.10366991499066969,0.8963300850093303,0.6449624670422562,,146.15384615384613,246.0,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.036284470246734396,135.90710348131893,0.10366991499066969,1.0,High Reward Stable,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Powerplay,0.16376901544139952,0.16376901544139952,0.13152089208928672,0.164611815001678,0.22910806170590362,0.2613561850580165
J Suchith,53,192.0,60,220.9,9,31.5,3,12.600000000000001,3.6226415094339623,115.05208333333334,0.1640625,0.065625,53,106.39530668895927,0.3372116497238081,0.047288163088736276,0.34254261363636374,0.008427995602784904,0.18749999999999997,0.8125,0.2782378838931428,200.0,68.57142857142857,,0.0,0.0,0.3662388102385982,0.422854942974462,0.0,Low Reliability,0.065625,70.39968401337555,0.18749999999999997,0.33319477153220717,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator, Low Sample Confidence",Powerplay,0.07082367031370343,0.07082367031370343,0.3091210359581011,0.292492062182624,0.09906885848315695,0.1129807526778141
JA Morkel,314,799.6,459,1185.5,57,144.8,15,45.7,2.5464968152866243,148.2616308154077,0.18109054527263632,0.0571535767883942,314,141.25029738553337,0.5991742032946411,0.21156653869031525,0.37809510816014075,0.10406742396482228,0.16329593368112627,0.8367040663188737,0.43797777550655137,166.45569620253164,125.71428571428571,125.0,0.4962540679684848,0.46975677281682504,0.43062035205238225,0.512282126664173,0.44780478195755385,High Reliability,0.0571535767883942,91.99380024222548,0.16329593368112627,0.5530029966537091,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.4155896053508125,0.40256822298960204,0.4035243411830298,0.3957307434125393,0.38530771530334285,0.389206763152647
JC Archer,76,291.1,116,409.0,15,51.6,8,37.0,3.8302631578947373,140.501545860529,0.17725867399519066,0.12710408794228786,76,123.32598141028843,0.46445893038690333,0.07408208511328612,0.37009462540208,0.016855991205569805,0.3631545369779653,0.6368454630220347,0.32232712797076957,162.06896551724137,122.22222222222223,,0.0,0.0,0.3848480410710793,0.41800365710636833,0.0,Low Reliability,0.12710408794228786,81.08593580598068,0.3631545369779653,0.44197097773766497,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator, Low Sample Confidence",Powerplay,0.08311018067352786,0.08311018067352786,0.3254339549800132,0.3072238684352512,0.1161856930308833,0.13230204942942178
JC Buttler,1199,1329.2,1803,1829.5,264,265.1,49,68.8,1.1085904920767307,137.63918146253386,0.1994432741498646,0.05176045741799578,1199,136.02108466443093,0.5598725741675467,0.35475585356621425,0.41641338148259616,0.42836203737632833,0.14788702119427363,0.8521129788057263,0.5068278110896729,180.43478260869566,157.4660633484163,141.50375939849624,0.5130082802594685,0.46140484168308893,0.4307009404197266,0.42137842544492243,0.4380800697299266,High Reliability,0.05176045741799578,89.59038176465313,0.14788702119427363,0.5285384089771086,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.4875269949551173,0.46313920899808836,0.4432448503535051,0.44600199723735207,0.4751838148410265,0.48328615629964633
