batter,bowler,balls,runs,dismissals,boundaries,strike_rate,dismissal_rate,boundary_rate,strike_rate_norm,boundary_rate_norm,dismissal_rate_temp,dismissal_rate_norm,batter_matchup_score,bowler_matchup_score
A Symonds,M Kartik,13,12,0,0,92.3076923076923,0.0,0.0,0.17948717948717946,0.0,0.0,1.0,0.33974358974358976,0.6602564102564102
A Symonds,M Morkel,14,12,0,2,85.71428571428571,0.0,0.14285714285714285,0.16666666666666663,0.14285714285714285,0.0,1.0,0.369047619047619,0.6309523809523809
A Symonds,MB Parmar,9,16,0,3,177.77777777777777,0.0,0.3333333333333333,0.34567901234567894,0.3333333333333333,0.0,1.0,0.5061728395061729,0.49382716049382713
A Symonds,P Kumar,8,18,0,3,225.0,0.0,0.375,0.43749999999999994,0.375,0.0,1.0,0.5625,0.4375
A Symonds,PP Chawla,12,13,0,0,108.33333333333333,0.0,0.0,0.2106481481481481,0.0,0.0,1.0,0.35532407407407407,0.6446759259259259
A Symonds,R McLaren,8,9,1,1,112.5,0.125,0.125,0.21874999999999997,0.125,0.2916666666666667,0.7083333333333333,0.3177083333333333,0.6822916666666667
A Symonds,R Vinay Kumar,6,13,0,2,216.66666666666666,0.0,0.3333333333333333,0.4212962962962962,0.3333333333333333,0.0,1.0,0.5439814814814814,0.4560185185185186
A Symonds,RE van der Merwe,7,5,1,1,71.42857142857143,0.14285714285714285,0.14285714285714285,0.13888888888888887,0.14285714285714285,0.3333333333333333,0.6666666666666667,0.27182539682539686,0.7281746031746031
A Symonds,RR Powar,9,9,0,1,100.0,0.0,0.1111111111111111,0.19444444444444442,0.1111111111111111,0.0,1.0,0.375,0.625
A Symonds,SB Jakati,20,32,0,4,160.0,0.0,0.2,0.31111111111111106,0.2,0.0,1.0,0.45555555555555555,0.5444444444444445
A Symonds,SE Bond,8,7,0,1,87.5,0.0,0.125,0.17013888888888887,0.125,0.0,1.0,0.3663194444444444,0.6336805555555556
A Symonds,SL Malinga,6,0,1,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3888888888888889,0.6111111111111112,0.1527777777777778,0.8472222222222222
A Symonds,T Thushara,6,2,0,0,33.33333333333333,0.0,0.0,0.0648148148148148,0.0,0.0,1.0,0.2824074074074074,0.7175925925925926
A Symonds,V Kohli,8,11,0,1,137.5,0.0,0.125,0.26736111111111105,0.125,0.0,1.0,0.4149305555555555,0.5850694444444444
A Symonds,WD Parnell,6,10,0,2,166.66666666666669,0.0,0.3333333333333333,0.32407407407407407,0.3333333333333333,0.0,1.0,0.49537037037037035,0.5046296296296297
A Tomar,JO Holder,6,4,0,1,66.66666666666666,0.0,0.16666666666666666,0.1296296296296296,0.16666666666666666,0.0,1.0,0.35648148148148145,0.6435185185185186
A Zampa,A Mishra,6,5,1,1,83.33333333333334,0.16666666666666666,0.16666666666666666,0.16203703703703703,0.16666666666666666,0.3888888888888889,0.6111111111111112,0.27546296296296297,0.724537037037037
AA Bilakhia,A Nehra,6,2,0,0,33.33333333333333,0.0,0.0,0.0648148148148148,0.0,0.0,1.0,0.2824074074074074,0.7175925925925926
AA Bilakhia,JA Morkel,7,6,0,0,85.71428571428571,0.0,0.0,0.16666666666666663,0.0,0.0,1.0,0.3333333333333333,0.6666666666666667
AA Bilakhia,TM Dilshan,6,3,0,0,50.0,0.0,0.0,0.09722222222222221,0.0,0.0,1.0,0.2986111111111111,0.7013888888888888
AA Jhunjhunwala,AG Murtaza,6,12,0,2,200.0,0.0,0.3333333333333333,0.38888888888888884,0.3333333333333333,0.0,1.0,0.5277777777777777,0.4722222222222223
AA Jhunjhunwala,DS Kulkarni,13,18,0,3,138.46153846153845,0.0,0.23076923076923078,0.26923076923076916,0.23076923076923078,0.0,1.0,0.4423076923076923,0.5576923076923077
AA Jhunjhunwala,Harbhajan Singh,7,5,1,0,71.42857142857143,0.14285714285714285,0.0,0.13888888888888887,0.0,0.3333333333333333,0.6666666666666667,0.2361111111111111,0.7638888888888888
AA Jhunjhunwala,PP Chawla,6,6,0,0,100.0,0.0,0.0,0.19444444444444442,0.0,0.0,1.0,0.3472222222222222,0.6527777777777778
AA Jhunjhunwala,SL Malinga,6,1,1,0,16.666666666666664,0.16666666666666666,0.0,0.0324074074074074,0.0,0.3888888888888889,0.6111111111111112,0.16898148148148148,0.8310185185185185
AA Jhunjhunwala,ST Jayasuriya,7,8,0,0,114.28571428571428,0.0,0.0,0.22222222222222218,0.0,0.0,1.0,0.3611111111111111,0.6388888888888888
AA Noffke,AB Agarkar,8,2,0,0,25.0,0.0,0.0,0.048611111111111105,0.0,0.0,1.0,0.2743055555555556,0.7256944444444444
AB Agarkar,RA Jadeja,6,3,0,0,50.0,0.0,0.0,0.09722222222222221,0.0,0.0,1.0,0.2986111111111111,0.7013888888888888
AB Agarkar,SR Watson,7,7,1,1,100.0,0.14285714285714285,0.14285714285714285,0.19444444444444442,0.14285714285714285,0.3333333333333333,0.6666666666666667,0.2996031746031746,0.7003968253968254
AB Agarkar,Sohail Tanvir,8,13,0,2,162.5,0.0,0.25,0.31597222222222215,0.25,0.0,1.0,0.47048611111111105,0.529513888888889
AB Barath,Harbhajan Singh,7,13,0,2,185.71428571428572,0.0,0.2857142857142857,0.36111111111111105,0.2857142857142857,0.0,1.0,0.501984126984127,0.498015873015873
AB Barath,R McLaren,7,3,0,0,42.857142857142854,0.0,0.0,0.08333333333333331,0.0,0.0,1.0,0.29166666666666663,0.7083333333333334
AB Barath,R Sathish,8,9,0,1,112.5,0.0,0.125,0.21874999999999997,0.125,0.0,1.0,0.390625,0.609375
AB McDonald,AG Murtaza,6,5,0,0,83.33333333333334,0.0,0.0,0.16203703703703703,0.0,0.0,1.0,0.3310185185185185,0.6689814814814815
AB McDonald,CRD Fernando,6,6,0,0,100.0,0.0,0.0,0.19444444444444442,0.0,0.0,1.0,0.3472222222222222,0.6527777777777778
AB McDonald,DJ Bravo,9,16,0,1,177.77777777777777,0.0,0.1111111111111111,0.34567901234567894,0.1111111111111111,0.0,1.0,0.45061728395061723,0.5493827160493827
AB McDonald,Harbhajan Singh,8,6,0,0,75.0,0.0,0.0,0.14583333333333331,0.0,0.0,1.0,0.32291666666666663,0.6770833333333334
AB McDonald,KA Pollard,6,5,0,0,83.33333333333334,0.0,0.0,0.16203703703703703,0.0,0.0,1.0,0.3310185185185185,0.6689814814814815
AB de Villiers,A Ashish Reddy,6,13,0,2,216.66666666666666,0.0,0.3333333333333333,0.4212962962962962,0.3333333333333333,0.0,1.0,0.5439814814814814,0.4560185185185186
AB de Villiers,A Kumble,24,20,0,1,83.33333333333334,0.0,0.041666666666666664,0.16203703703703703,0.041666666666666664,0.0,1.0,0.3414351851851852,0.6585648148148149
AB de Villiers,A Mishra,28,32,1,3,114.28571428571428,0.03571428571428571,0.10714285714285714,0.22222222222222218,0.10714285714285714,0.08333333333333333,0.9166666666666666,0.36706349206349204,0.6329365079365079
AB de Villiers,A Nehra,16,41,0,7,256.25,0.0,0.4375,0.49826388888888884,0.4375,0.0,1.0,0.6085069444444444,0.3914930555555556
AB de Villiers,A Nortje,6,6,1,1,100.0,0.16666666666666666,0.16666666666666666,0.19444444444444442,0.16666666666666666,0.3888888888888889,0.6111111111111112,0.29166666666666663,0.7083333333333334
AB de Villiers,AJ Tye,19,23,1,2,121.05263157894737,0.05263157894736842,0.10526315789473684,0.2353801169590643,0.10526315789473684,0.12280701754385966,0.8771929824561403,0.36330409356725146,0.6366959064327485
AB de Villiers,AR Patel,32,21,2,1,65.625,0.0625,0.03125,0.12760416666666666,0.03125,0.14583333333333334,0.8541666666666666,0.28515625,0.71484375
AB de Villiers,AS Rajpoot,8,16,0,3,200.0,0.0,0.375,0.38888888888888884,0.375,0.0,1.0,0.5381944444444444,0.4618055555555556
AB de Villiers,Anand Rajan,7,17,0,3,242.85714285714283,0.0,0.42857142857142855,0.4722222222222221,0.42857142857142855,0.0,1.0,0.5932539682539681,0.40674603174603186
AB de Villiers,Azhar Mahmood,12,17,0,3,141.66666666666669,0.0,0.25,0.27546296296296297,0.25,0.0,1.0,0.4502314814814815,0.5497685185185185
AB de Villiers,B Akhil,9,9,0,0,100.0,0.0,0.0,0.19444444444444442,0.0,0.0,1.0,0.3472222222222222,0.6527777777777778
AB de Villiers,B Kumar,14,22,1,4,157.14285714285714,0.07142857142857142,0.2857142857142857,0.3055555555555555,0.2857142857142857,0.16666666666666666,0.8333333333333334,0.43253968253968256,0.5674603174603174
AB de Villiers,B Laughlin,7,13,0,2,185.71428571428572,0.0,0.2857142857142857,0.36111111111111105,0.2857142857142857,0.0,1.0,0.501984126984127,0.498015873015873
AB de Villiers,BA Stokes,10,4,0,0,40.0,0.0,0.0,0.07777777777777777,0.0,0.0,1.0,0.28888888888888886,0.7111111111111111
AB de Villiers,BB Sran,17,19,1,2,111.76470588235294,0.058823529411764705,0.11764705882352941,0.21732026143790847,0.11764705882352941,0.13725490196078433,0.8627450980392157,0.3537581699346405,0.6462418300653595
